Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-04-01,2848.63,2869.4,2848.63,2867.19,1944866667
2019-04-02,2868.24,2872.9,2858.75,2867.24,1803833333
2019-04-03,2876.09,2885.25,2865.17,2873.4,1972355556
2019-04-04,2873.99,2881.28,2867.14,2879.39,1675100000
2019-04-05,2884.16,2893.24,2882.99,2892.74,1748233333
2019-04-08,2888.46,2895.95,2880.78,2895.77,1696683333
2019-04-09,2886.58,2886.88,2873.33,2878.2,1671100000
2019-04-10,2881.37,2889.71,2879.13,2888.21,1701322222
2019-04-11,2891.92,2893.42,2881.99,2888.32,1632522222
2019-04-12,2900.86,2910.54,2898.37,2907.41,2049161111
2019-04-15,2908.32,2909.6,2896.48,2905.58,1715738889
2019-04-16,2912.26,2916.06,2900.71,2907.06,1890116667
2019-04-17,2916.04,2918,2895.45,2900.45,2001277778
2019-04-18,2904.81,2908.4,2891.9,2905.03,1948250000
2019-04-22,2898.78,2909.51,2896.35,2907.97,1665527778
2019-04-23,2909.99,2936.31,2908.53,2933.68,2019461111
2019-04-24,2934,2936.83,2926.05,2927.25,1916088889
2019-04-25,2928.99,2933.1,2912.84,2926.17,1902933333
2019-04-26,2925.81,2939.88,2917.56,2939.88,1804722222
2019-04-29,2940.58,2949.52,2939.35,2943.03,1732655556
2019-04-30,2937.14,2948.22,2924.11,2945.83,2177405556
2019-05-01,2952.33,2954.13,2923.36,2923.73,2025472222
2019-05-02,2922.16,2931.68,2900.5,2917.52,2099383333
2019-05-03,2929.21,2947.85,2929.21,2945.64,1854511111
2019-05-06,2908.89,2937.32,2898.21,2932.47,1767511111
2019-05-07,2913.03,2913.03,2862.6,2884.05,2092833333
2019-05-08,2879.61,2897.96,2873.28,2879.42,1936550000
2019-05-09,2859.84,2875.97,2836.4,2870.72,2021566667
2019-05-10,2863.1,2891.31,2825.39,2881.4,1960888889
2019-05-13,2840.19,2840.19,2801.43,2811.87,2163350000
2019-05-14,2820.12,2852.54,2820.12,2834.41,1845955556
2019-05-15,2820.38,2858.68,2815.08,2850.96,1736638889
2019-05-16,2855.8,2892.15,2855.8,2876.32,1854477778
2019-05-17,2858.6,2885.48,2854.23,2859.53,1809972222
2019-05-20,2841.94,2853.86,2831.29,2840.23,1827150000
2019-05-21,2854.02,2868.88,2854.02,2864.36,1788166667
2019-05-22,2856.06,2865.47,2851.11,2856.27,1773616667
2019-05-23,2836.7,2836.7,2805.49,2822.24,2162211111
2019-05-24,2832.41,2841.36,2820.19,2826.06,1604105556
2019-05-28,2830.03,2840.51,2801.58,2802.39,2289672222
2019-05-29,2790.25,2792.03,2766.06,2783.02,2055583333
2019-05-30,2786.94,2799,2776.74,2788.86,1818772222
2019-05-31,2766.15,2768.98,2750.52,2752.06,2211677778
2019-06-03,2751.53,2763.07,2728.81,2744.45,2191005556
2019-06-04,2762.64,2804.49,2762.64,2803.27,2116905556
2019-06-05,2818.09,2827.28,2800.92,2826.15,1971572222
2019-06-06,2828.51,2852.1,2822.45,2843.49,1886894444
2019-06-07,2852.87,2884.97,2852.87,2873.34,1789027778
2019-06-10,2885.83,2904.77,2885.51,2886.73,1782894444
2019-06-11,2903.27,2910.61,2878.53,2885.72,1971344444
2019-06-12,2882.73,2888.57,2874.68,2879.84,1685627778
2019-06-13,2886.24,2895.24,2881.99,2891.64,1705450000
2019-06-14,2886.82,2894.45,2879.62,2886.98,1623516667
2019-06-17,2889.75,2897.27,2887.3,2889.67,1561188889
2019-06-18,2906.71,2930.79,2905.44,2917.75,1909788889
2019-06-19,2920.55,2931.74,2911.43,2926.46,1826605556
2019-06-20,2949.6,2958.06,2931.5,2954.18,2169966667
2019-06-21,2952.71,2964.15,2946.87,2950.46,2777844444
2019-06-24,2951.42,2954.92,2944.05,2945.35,1742361111
2019-06-25,2945.78,2946.52,2916.01,2917.38,1987805556
2019-06-26,2926.07,2932.59,2912.99,2913.78,1932294444
2019-06-27,2919.66,2929.3,2918.57,2924.92,1734955556
2019-06-28,2932.94,2943.98,2929.05,2941.76,3011500000
2019-07-01,2971.41,2977.93,2952.22,2964.33,1951816667
2019-07-02,2964.66,2973.21,2955.92,2973.01,1781577778
2019-07-03,2978.08,2995.84,2977.96,2995.82,1090955556
2019-07-05,2984.25,2994.03,2967.97,2990.41,1352338889
2019-07-08,2979.77,2980.76,2970.09,2975.95,1613638889
2019-07-09,2965.52,2981.9,2963.44,2979.63,1682338889
2019-07-10,2989.3,3002.98,2984.62,2993.07,1752355556
2019-07-11,2999.62,3002.33,2988.8,2999.91,1752566667
2019-07-12,3003.36,3013.92,3001.87,3013.77,1652755556
2019-07-15,3017.8,3017.8,3008.77,3014.3,1597205556
2019-07-16,3012.13,3015.02,3001.15,3004.04,1828138889
2019-07-17,3005.1,3005.26,2984.25,2984.42,1767555556
2019-07-18,2978.87,2998.28,2973.09,2995.11,1831433333
2019-07-19,3004.26,3006.02,2975.86,2976.61,1811311111
2019-07-22,2981.93,2990.71,2976.65,2985.03,1668733333
2019-07-23,2994.74,3005.9,2988.56,3005.47,1840922222
2019-07-24,2998.77,3019.59,2996.82,3019.56,1904988889
2019-07-25,3016.26,3016.31,2997.24,3003.67,2025150000
2019-07-26,3013.25,3027.98,3012.59,3025.86,1809772222
2019-07-29,3024.47,3025.61,3014.3,3020.97,1779838889
2019-07-30,3007.66,3017.19,3000.94,3013.18,2019072222
2019-07-31,3016.22,3017.4,2958.08,2980.38,2568572222
2019-08-01,2980.32,3013.59,2945.23,2953.56,2645722222
2019-08-02,2943.9,2945.5,2914.11,2932.05,2152588889
2019-08-05,2898.07,2898.07,2822.12,2844.74,2507627778
2019-08-06,2861.18,2884.4,2847.42,2881.77,2307911111
2019-08-07,2858.65,2892.17,2825.71,2883.98,2495416667
2019-08-08,2896.21,2938.72,2894.47,2938.09,2281316667
2019-08-09,2930.51,2935.75,2900.15,2918.65,1861466667
2019-08-12,2907.07,2907.58,2873.14,2882.7,1584238889
2019-08-13,2880.72,2943.31,2877.05,2926.32,2140888889
2019-08-14,2894.15,2894.15,2839.64,2840.6,2395850000
2019-08-15,2846.2,2856.67,2825.51,2847.6,2243333333
2019-08-16,2864.74,2893.63,2864.74,2888.68,1943416667
2019-08-19,2913.48,2931,2913.48,2923.65,1784933333
2019-08-20,2919.01,2923.63,2899.6,2900.51,1703500000
2019-08-21,2922.04,2928.73,2917.91,2924.43,1672883333
2019-08-22,2930.94,2939.08,2904.51,2922.95,1606044444
2019-08-23,2911.07,2927.01,2834.97,2847.11,2187388889
2019-08-26,2866.7,2879.27,2856,2878.38,1587555556
2019-08-27,2893.14,2898.79,2860.59,2869.16,1963127778
2019-08-28,2861.28,2890.03,2853.05,2887.94,1720788889
2019-08-29,2910.37,2930.5,2905.67,2924.58,1764550000
2019-08-30,2937.09,2940.43,2913.32,2926.46,1671361111
2019-09-03,2909.01,2914.39,2891.85,2906.27,1903772222
2019-09-04,2924.67,2938.84,2921.86,2937.78,1757366667
2019-09-05,2960.6,2985.86,2960.6,2976,2161500000
2019-09-06,2980.33,2985.03,2972.51,2978.71,1782377778
2019-09-09,2988.43,2989.43,2969.39,2978.43,2223827778
2019-09-10,2971.01,2979.39,2957.01,2979.39,2439316667
2019-09-11,2981.41,3000.93,2975.31,3000.93,2181972222
2019-09-12,3009.08,3020.74,3000.92,3009.57,2106588889
2019-09-13,3012.21,3017.33,3002.9,3007.39,1955588889
2019-09-16,2996.41,3002.19,2990.67,2997.96,2374800000
2019-09-17,2995.67,3006.21,2993.73,3005.7,2039911111
2019-09-18,3001.5,3007.83,2978.57,3006.73,1908633333
2019-09-19,3010.36,3021.99,3003.16,3006.79,1806272222
2019-09-20,3008.42,3016.37,2984.68,2992.07,3385966667
2019-09-23,2983.5,2999.15,2982.23,2991.78,1770327778
2019-09-24,3002.43,3007.98,2957.73,2966.6,2148977778
2019-09-25,2968.35,2989.82,2952.86,2984.87,1843816667
2019-09-26,2985.73,2987.28,2963.71,2977.62,1709577778
2019-09-27,2985.47,2987.31,2945.53,2961.79,1802027778
2019-09-30,2967.07,2983.85,2967.07,2976.74,1804227778
2019-10-01,2983.69,2992.53,2938.7,2940.25,1976688889
2019-10-02,2924.78,2924.78,2874.93,2887.61,2173622222
2019-10-03,2885.38,2911.13,2855.94,2910.63,1946466667
2019-10-04,2918.56,2953.74,2918.56,2952.01,1661572222
2019-10-07,2944.23,2959.75,2935.68,2938.79,1633411111
2019-10-08,2920.4,2925.47,2892.66,2893.06,1864694444
2019-10-09,2911.1,2929.32,2907.41,2919.4,1514900000
2019-10-10,2918.55,2948.46,2917.12,2938.13,1787361111
2019-10-11,2963.07,2993.28,2963.07,2970.27,1989144444
2019-10-14,2965.81,2972.84,2962.94,2966.15,1420566667
2019-10-15,2973.61,3003.28,2973.61,2995.68,1855966667
2019-10-16,2989.68,2997.54,2985.2,2989.69,1790316667
2019-10-17,3000.77,3008.29,2991.79,2997.95,1731088889
2019-10-18,2996.84,3000,2976.31,2986.2,1813494444
2019-10-21,2996.48,3007.33,2995.35,3006.72,1817566667
2019-10-22,3010.73,3014.57,2995.04,2995.99,1957716667
2019-10-23,2994.01,3004.78,2991.21,3004.52,1884927778
2019-10-24,3014.78,3016.07,3000.42,3010.29,2051444444
2019-10-25,3003.32,3027.39,3001.94,3022.55,1872427778
2019-10-28,3032.12,3044.08,3032.12,3039.42,1956238889
2019-10-29,3035.39,3047.87,3034.81,3036.89,1994405556
2019-10-30,3039.74,3050.1,3025.96,3046.77,2097794444
2019-10-31,3046.9,3046.9,3023.19,3037.56,2299600000
2019-11-01,3050.72,3066.95,3050.72,3066.91,2183444444
2019-11-04,3078.96,3085.2,3074.87,3078.27,2303805556
2019-11-05,3080.8,3083.95,3072.15,3074.62,2492294444
2019-11-06,3075.1,3078.34,3065.89,3076.78,2476772222
2019-11-07,3087.02,3097.77,3080.23,3085.18,2302577778
2019-11-08,3081.25,3093.09,3073.58,3093.08,1943972222
2019-11-11,3080.33,3088.33,3075.82,3087.01,1686405556
2019-11-12,3089.28,3102.61,3084.73,3091.84,1925561111
2019-11-13,3084.18,3098.06,3078.8,3094.04,1949600000
2019-11-14,3090.75,3098.2,3083.26,3096.63,1820038889
2019-11-15,3107.92,3120.46,3104.6,3120.46,1853138889
2019-11-18,3117.91,3124.17,3112.06,3122.03,1909272222
2019-11-19,3127.45,3127.64,3113.47,3120.18,1994483333
2019-11-20,3114.66,3118.97,3091.41,3108.46,2241605556
2019-11-21,3108.49,3110.11,3094.55,3103.54,2066977778
2019-11-22,3111.41,3112.87,3099.26,3110.29,1792655556
2019-11-25,3117.44,3133.83,3117.44,3133.64,1950850000
2019-11-26,3134.85,3142.69,3131,3140.52,2553105556
2019-11-27,3145.49,3154.26,3143.41,3153.63,1685050000
2019-11-29,3147.18,3150.3,3139.34,3140.98,968344444
2019-12-02,3143.85,3144.31,3110.78,3113.87,1815966667
2019-12-03,3087.41,3094.97,3070.33,3093.2,2029661111
2019-12-04,3103.5,3119.38,3102.53,3112.76,2052794444
2019-12-05,3119.21,3119.45,3103.76,3117.43,1864305556
2019-12-06,3134.62,3150.6,3134.62,3145.91,1933044444
2019-12-09,3141.86,3148.87,3135.46,3135.96,1858883333
2019-12-10,3135.36,3142.12,3126.09,3132.52,1857661111
2019-12-11,3135.75,3143.98,3133.21,3141.63,1806966667
2019-12-12,3141.23,3176.28,3138.47,3168.57,2217050000
2019-12-13,3166.65,3182.68,3156.51,3168.8,2076038889
2019-12-16,3183.63,3197.71,3183.63,3191.45,2250994444
2019-12-17,3195.4,3198.22,3191.03,3192.52,2131966667
2019-12-18,3195.21,3198.48,3191.14,3191.14,2230044444
2019-12-19,3192.32,3205.48,3192.32,3205.37,2066916667
2019-12-20,3223.33,3225.65,3216.03,3221.22,3585705556
2019-12-23,3226.05,3227.78,3222.3,3224.01,1700338889
2019-12-24,3225.45,3226.43,3220.51,3223.38,720300000
2019-12-26,3227.2,3240.08,3227.2,3239.91,1200377778
2019-12-27,3247.23,3247.93,3234.37,3240.02,1349261111
2019-12-30,3240.09,3240.92,3216.57,3221.29,1674050000
2019-12-31,3215.18,3231.72,3212.03,3230.78,1607672222
2020-01-02,3244.67,3258.14,3235.53,3257.85,1921250000
2020-01-03,3226.36,3246.15,3222.34,3234.85,1922938889
2020-01-06,3217.55,3246.84,3214.64,3246.28,2041150000
2020-01-07,3241.86,3244.91,3232.43,3237.18,1900211111
2020-01-08,3238.59,3267.07,3236.67,3253.05,2067161111
2020-01-09,3266.03,3275.58,3263.67,3274.7,2021327778
2020-01-10,3281.81,3282.99,3260.86,3265.35,1784983333
2020-01-13,3271.13,3288.13,3268.43,3288.13,1920211111
2020-01-14,3285.35,3294.25,3277.19,3283.15,2036183333
2020-01-15,3282.27,3298.66,3280.69,3289.29,2064911111
2020-01-16,3302.97,3317.11,3302.82,3316.81,1963933333
2020-01-17,3323.66,3329.88,3318.86,3329.62,2054538889
2020-01-21,3321.03,3329.79,3316.61,3320.79,2280744444
2020-01-22,3330.02,3337.77,3320.04,3321.75,2011027778
2020-01-23,3315.77,3326.88,3301.87,3325.54,2091588889
2020-01-24,3333.1,3333.18,3281.53,3295.47,2059516667
2020-01-27,3247.16,3258.85,3234.5,3243.63,2123944444
2020-01-28,3255.35,3285.78,3253.22,3276.24,1959288889
2020-01-29,3289.46,3293.47,3271.89,3273.4,1991388889
2020-01-30,3256.45,3285.91,3242.8,3283.66,2104027778
2020-01-31,3282.33,3282.33,3214.68,3225.52,2515461111
2020-02-03,3235.66,3268.44,3235.66,3248.92,2087727778
2020-02-04,3280.61,3306.92,3280.61,3297.59,2219622222
2020-02-05,3324.91,3337.58,3313.75,3334.69,2287627778
2020-02-06,3344.92,3347.96,3334.39,3345.78,2149094444
2020-02-07,3335.54,3341.42,3322.12,3327.71,2072583333
2020-02-10,3318.28,3352.26,3317.77,3352.09,1916861111
2020-02-11,3365.87,3375.63,3352.72,3357.75,2089194444
2020-02-12,3370.5,3381.47,3369.72,3379.45,2181322222
2020-02-13,3365.9,3385.09,3360.52,3373.94,1943466667
2020-02-14,3378.08,3380.69,3366.15,3380.16,1887800000
2020-02-18,3369.04,3375.01,3355.61,3370.29,2081511111
2020-02-19,3380.39,3393.52,3378.83,3386.15,2000083333
2020-02-20,3380.45,3389.15,3341.02,3373.23,2226288889
2020-02-21,3360.5,3360.76,3328.45,3337.75,2166261111
2020-02-24,3257.61,3259.81,3214.65,3225.89,2690533333
2020-02-25,3238.94,3246.99,3118.77,3128.21,3106394444
2020-02-26,3139.9,3182.51,3108.99,3116.39,3043394444
2020-02-27,3062.54,3097.07,2977.39,2978.76,3921577778
2020-02-28,2916.9,2959.72,2855.84,2954.22,4757694444
2020-03-02,2974.28,3090.96,2945.19,3090.23,3542444444
2020-03-03,3096.46,3136.72,2976.63,3003.37,3531077778
2020-03-04,3045.75,3130.97,3034.38,3130.12,2797488889
2020-03-05,3075.7,3083.04,2999.83,3023.94,3097527778
2020-03-06,2954.2,2985.93,2901.54,2972.37,3640077778
2020-03-09,2863.89,2863.89,2734.43,2746.56,4679472222
2020-03-10,2813.48,2882.59,2734,2882.23,4242200000
2020-03-11,2825.6,2825.6,2707.22,2741.38,4096727778
2020-03-12,2630.86,2660.95,2478.86,2480.64,4905211111
2020-03-13,2569.99,2711.33,2492.37,2711.02,4588150000
2020-03-16,2508.59,2562.98,2380.94,2386.13,4323077778
2020-03-17,2425.66,2553.93,2367.04,2529.19,4643611111
2020-03-18,2436.5,2453.57,2280.52,2398.1,4864322222
2020-03-19,2393.48,2466.97,2319.78,2409.39,4414838889
2020-03-20,2431.94,2453.01,2295.56,2304.92,5024827778
2020-03-23,2290.71,2300.73,2191.86,2237.4,4112322222
2020-03-24,2344.44,2449.71,2344.44,2447.33,4192972222
2020-03-25,2457.77,2571.42,2407.53,2475.56,4603150000
2020-03-26,2501.29,2637.01,2500.72,2630.07,4307311111
2020-03-27,2555.87,2615.91,2520.02,2541.47,3441294444
2020-03-30,2558.98,2631.8,2545.28,2626.65,3192344444
2020-03-31,2614.69,2641.39,2571.15,2584.59,3649050000
2020-04-01,2498.08,2522.75,2447.49,2470.5,3304388889
2020-04-02,2458.54,2533.22,2455.79,2526.9,3586105556
2020-04-03,2514.92,2538.18,2459.96,2488.65,3381772222
2020-04-06,2578.28,2676.85,2574.57,2663.68,3551033333
2020-04-07,2738.65,2756.89,2657.67,2659.41,3911511111
2020-04-08,2685,2760.75,2663.3,2749.98,3253538889
2020-04-09,2776.99,2818.57,2762.36,2789.82,4377855556
2020-04-13,2782.46,2782.46,2721.17,2761.63,2930172222
2020-04-14,2805.1,2851.85,2805.1,2846.06,3093000000
2020-04-15,2795.64,2801.88,2761.54,2783.36,2890772222
2020-04-16,2799.34,2806.51,2764.32,2799.55,2877772222
2020-04-17,2842.43,2879.22,2830.88,2874.56,3217855556
2020-04-20,2845.62,2868.98,2820.43,2823.16,2900088889
2020-04-21,2784.81,2785.54,2727.1,2736.56,2819905556
2020-04-22,2787.89,2815.1,2775.95,2799.31,2805366667
2020-04-23,2810.42,2844.9,2794.26,2797.8,3198066667
2020-04-24,2812.64,2842.71,2791.76,2836.74,2985822222
2020-04-27,2854.65,2887.72,2852.89,2878.48,2885700000
2020-04-28,2909.96,2921.15,2860.71,2863.39,3151600000
2020-04-29,2918.46,2954.86,2912.16,2939.51,3677855556
2020-04-30,2930.91,2930.91,2892.47,2912.43,3623955556
2020-05-01,2869.09,2869.09,2821.61,2830.71,2640644444
2020-05-04,2815.01,2844.24,2797.85,2842.74,2623966667
2020-05-05,2868.88,2898.23,2863.55,2868.44,2849772222
2020-05-06,2883.14,2891.11,2847.65,2848.42,2701066667
2020-05-07,2878.26,2901.92,2876.48,2881.19,2869244444
2020-05-08,2908.83,2932.16,2902.88,2929.8,2698422222
2020-05-11,2915.46,2944.25,2903.44,2930.19,2596977372
2020-05-12,2939.5,2945.82,2869.59,2870.12,2661481924
2020-05-13,2865.86,2874.14,2793.15,2820,3538682040
2020-05-14,2794.54,2852.8,2766.64,2852.5,3342014465
2020-05-15,2829.95,2865.01,2816.78,2863.7,3291068217
2020-05-18,2913.86,2968.09,2913.86,2953.91,3637568897
2020-05-19,2948.59,2964.21,2922.35,2922.94,2852880746
2020-05-20,2953.63,2980.29,2953.63,2971.61,2845135067
2020-05-21,2969.95,2978.5,2938.57,2948.51,2778169917
2020-05-22,2948.05,2956.76,2933.59,2955.45,2184181839
2020-05-26,3004.08,3021.72,2988.17,2991.77,3349414121
2020-05-27,3015.65,3036.25,2969.75,3036.13,3652902255
2020-05-28,3046.61,3068.67,3023.4,3029.73,3136898114
2020-05-29,3025.17,3049.17,2998.61,3044.31,4372835504
2020-06-01,3038.78,3062.18,3031.54,3055.73,2494242374
2020-06-02,3064.78,3081.07,3051.64,3080.82,2800242756
2020-06-03,3098.9,3130.94,3098.9,3122.87,3152227961
2020-06-04,3111.56,3128.91,3090.41,3112.35,3731253343
2020-06-05,3163.84,3211.72,3163.84,3193.93,4794161515
2020-06-08,3199.92,3233.13,3196,3232.39,3706403397
2020-06-09,3213.32,3222.71,3193.11,3207.18,3172476044
2020-06-10,3213.42,3223.27,3181.49,3190.14,3577280352
2020-06-11,3123.53,3123.53,2999.49,3002.1,4119364753
2020-06-12,3071.04,3088.42,2984.47,3041.31,3379014946
2020-06-15,2993.76,3079.76,2965.66,3066.59,3208285727
2020-06-16,3131,3153.45,3076.06,3124.74,3290522357
2020-06-17,3136.13,3141.16,3108.03,3113.49,2482661567
2020-06-18,3101.64,3120,3093.51,3115.34,2406434155
2020-06-19,3140.29,3155.53,3083.11,3097.74,4998415138
2020-06-22,3094.42,3120.92,3079.39,3117.86,2572599763
2020-06-23,3138.7,3154.9,3127.12,3131.29,2736647372
2020-06-24,3114.4,3115.01,3032.13,3050.33,3216148237
2020-06-25,3046.6,3086.25,3024.01,3083.76,2738077000
2020-06-26,3073.2,3073.73,3004.63,3009.05,4393618253
2020-06-29,3018.59,3053.89,2999.74,3053.24,2650231761
2020-06-30,3050.2,3111.51,3047.83,3100.29,2762700300
2020-07-01,3105.92,3128.44,3101.17,3115.86,2709350469
2020-07-02,3143.64,3165.81,3124.52,3130.01,2332622404
2020-07-06,3155.29,3182.59,3155.29,3179.72,2384007094
2020-07-07,3166.44,3184.15,3142.93,3145.32,2286066876
2020-07-08,3153.07,3171.8,3136.53,3169.94,2397542535
2020-07-09,3176.17,3179.78,3115.7,3152.05,2595438819
2020-07-10,3152.47,3186.82,3136.22,3185.04,2408266859
2020-07-13,3205.08,3235.32,3149.43,3155.22,2694338924
2020-07-14,3141.11,3200.95,3127.66,3197.52,2638225293
2020-07-15,3225.98,3238.28,3200.76,3226.56,2849504498
2020-07-16,3208.36,3220.39,3198.59,3215.57,2214117696
2020-07-17,3224.21,3233.52,3205.65,3224.73,2219964739
2020-07-20,3224.29,3258.61,3215.16,3251.84,2171304615
2020-07-21,3268.52,3277.29,3247.77,3257.3,2470338671
2020-07-22,3254.86,3279.32,3253.1,3276.02,2418091343
2020-07-23,3271.64,3279.99,3222.66,3235.66,2742056465
2020-07-24,3218.58,3227.26,3200.05,3215.63,2460505182
2020-07-27,3219.84,3241.43,3214.25,3239.41,2355871031
2020-07-28,3234.27,3243.72,3216.17,3218.44,2244363387
2020-07-29,3227.22,3264.74,3227.22,3258.44,2471114054
2020-07-30,3231.76,3250.92,3204.13,3246.22,2436861309
2020-07-31,3270.45,3272.17,3220.26,3271.12,3062620493
2020-08-03,3288.26,3302.73,3284.53,3294.61,2379546705
2020-08-04,3289.92,3306.84,3286.37,3306.51,2403695283
2020-08-05,3317.37,3330.77,3317.37,3327.77,2452040105
2020-08-06,3323.17,3351.03,3318.14,3349.16,2414075395
2020-08-07,3340.05,3352.54,3328.72,3351.28,2279160879
2020-08-10,3356.04,3363.29,3335.44,3360.47,2565981272
2020-08-11,3370.34,3381.01,3326.44,3333.69,2901184692
2020-08-12,3355.46,3387.89,3355.46,3380.35,2245860113
2020-08-13,3372.95,3387.24,3363.35,3373.43,1964649318
2020-08-14,3368.66,3378.51,3361.64,3372.85,1713105900
2020-08-17,3380.86,3387.59,3379.22,3381.99,1951363148
2020-08-18,3387.04,3395.06,3370.15,3389.78,1795551606
2020-08-19,3392.51,3399.54,3369.66,3374.85,2021428535
2020-08-20,3360.48,3390.8,3354.69,3385.51,1835659390
2020-08-21,3386.01,3399.96,3379.31,3397.16,1993642443
2020-08-24,3418.09,3432.09,3413.13,3431.28,2275646060
2020-08-25,3435.95,3444.21,3425.84,3443.62,2042901658
2020-08-26,3449.97,3481.07,3444.15,3478.73,2020851527
2020-08-27,3485.14,3501.38,3468.35,3484.55,2327431654
2020-08-28,3494.69,3509.23,3484.32,3508.01,2047770541
2020-08-31,3509.73,3514.77,3493.25,3500.31,2545947629
2020-09-01,3507.44,3528.03,3494.6,3526.65,2246655768
2020-09-02,3543.76,3588.11,3535.23,3580.84,2579961224
2020-09-03,3564.74,3564.85,3427.41,3455.06,3196862882
2020-09-04,3453.6,3479.15,3349.63,3426.96,3045943569
2020-09-08,3371.88,3379.97,3329.27,3331.84,3071728677
2020-09-09,3369.82,3424.77,3366.84,3398.96,2509091751
2020-09-10,3412.56,3425.55,3329.25,3339.19,2581883711
2020-09-11,3352.7,3368.95,3310.47,3340.97,2351289169
2020-09-14,3363.56,3402.93,3363.56,3383.54,2364625122
2020-09-15,3407.73,3419.48,3389.25,3401.2,2482063450
2020-09-16,3411.23,3428.92,3384.45,3385.49,2860737276
2020-09-17,3346.86,3375.17,3328.82,3357.01,2739627914
2020-09-18,3357.38,3362.27,3292.4,3319.47,4080814747
2020-09-21,3285.57,3285.57,3229.1,3281.06,2996245686
2020-09-22,3295.75,3320.31,3270.95,3315.57,2388040936
2020-09-23,3320.11,3323.35,3232.57,3236.92,2481367969
2020-09-24,3226.14,3278.7,3209.45,3246.59,2414616135
2020-09-25,3236.66,3306.88,3228.44,3298.46,2201331092
2020-09-28,3333.9,3360.74,3332.91,3351.6,2218484960
